id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
37557,40,services,divorced,secondary,no,131,yes,no,cellular,14,may,102,3,-1,0,unknown,1
37558,32,blue-collar,married,secondary,no,822,yes,no,cellular,14,may,19,8,366,6,failure,1
37559,33,management,married,secondary,no,-224,yes,no,cellular,14,may,152,2,259,8,other,1
37560,56,blue-collar,married,secondary,no,126,no,no,cellular,14,may,113,2,-1,0,unknown,1
37561,30,blue-collar,single,secondary,no,348,yes,no,cellular,14,may,14,3,358,1,other,1
37562,34,technician,divorced,secondary,no,175,yes,no,cellular,14,may,21,8,-1,0,unknown,1
37563,28,admin.,single,secondary,no,20,yes,no,cellular,14,may,17,5,370,4,other,1
37564,47,admin.,married,secondary,no,120,yes,no,telephone,14,may,18,6,365,11,failure,1
37565,46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,13,7,358,7,other,1
37566,45,blue-collar,single,secondary,yes,0,yes,no,cellular,14,may,17,7,287,13,other,1
37567,42,blue-collar,married,primary,no,325,yes,no,cellular,14,may,99,4,-1,0,unknown,1
37568,39,management,married,tertiary,no,0,yes,no,cellular,14,may,11,15,261,38,failure,1
37569,44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,1
37570,31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,1
37571,49,services,married,tertiary,no,411,no,no,telephone,14,may,9,6,-1,0,unknown,1
37572,44,services,divorced,secondary,no,130,yes,no,cellular,14,may,263,1,371,1,failure,1
37573,56,blue-collar,married,secondary,no,244,yes,no,cellular,14,may,465,3,-1,0,unknown,1
37574,43,blue-collar,married,secondary,no,1437,yes,no,cellular,14,may,94,1,-1,0,unknown,1
37575,36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,2
37576,33,management,single,secondary,no,1615,yes,no,cellular,14,may,178,8,174,3,failure,1
37577,49,technician,married,secondary,no,-205,yes,yes,cellular,14,may,6,6,309,1,failure,1
37578,43,blue-collar,single,secondary,no,276,yes,no,cellular,14,may,33,6,-1,0,unknown,1
37579,33,admin.,married,secondary,no,1521,yes,no,cellular,14,may,222,1,-1,0,unknown,1
37580,34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure,1
37581,26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1,0,unknown,2
37582,32,management,single,tertiary,no,469,yes,no,cellular,14,may,925,1,-1,0,unknown,1
37583,43,management,married,tertiary,no,1712,yes,no,cellular,14,may,254,11,-1,0,unknown,1
37584,35,technician,married,tertiary,no,-269,yes,yes,cellular,14,may,344,4,-1,0,unknown,1
37585,58,services,married,primary,no,2946,yes,no,cellular,14,may,467,1,-1,0,unknown,2
37586,55,self-employed,married,secondary,no,203,yes,no,telephone,14,may,9,5,174,12,other,1
37587,33,admin.,single,secondary,no,223,yes,yes,cellular,14,may,15,11,352,4,failure,1
37588,54,admin.,single,secondary,no,3344,yes,no,cellular,14,may,12,8,-1,0,unknown,1
37589,27,blue-collar,married,secondary,no,1028,yes,yes,cellular,14,may,580,1,329,1,failure,1
37590,36,blue-collar,married,unknown,no,1336,yes,yes,cellular,14,may,42,7,-1,0,unknown,1
37591,35,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186,1,-1,0,unknown,1
37592,33,management,single,tertiary,no,283,yes,no,cellular,14,may,40,1,-1,0,unknown,1
37593,26,blue-collar,single,primary,no,619,yes,yes,cellular,14,may,720,1,352,1,failure,1
37594,36,services,married,secondary,no,3988,yes,yes,cellular,14,may,141,1,-1,0,unknown,1
37595,33,services,single,secondary,no,100,yes,no,cellular,14,may,11,8,297,7,other,1
37596,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,1
37597,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,2
37598,37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,1
37599,37,technician,single,secondary,no,2139,yes,no,cellular,14,may,146,3,-1,0,unknown,1
37600,33,blue-collar,married,primary,no,149,yes,no,cellular,14,may,21,2,-1,0,unknown,1
37601,31,services,married,secondary,no,179,yes,no,cellular,14,may,365,1,351,1,failure,1
37602,33,technician,single,secondary,no,1733,yes,no,cellular,14,may,895,3,-1,0,unknown,1
37603,41,blue-collar,married,unknown,no,2361,no,no,cellular,14,may,91,1,-1,0,unknown,1
37604,39,technician,married,secondary,no,133,yes,no,cellular,14,may,84,4,352,4,other,1
37605,32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,1
37606,31,blue-collar,single,secondary,no,982,yes,no,cellular,14,may,182,1,-1,0,unknown,1
37607,32,services,single,secondary,no,159,yes,yes,cellular,14,may,46,1,-1,0,unknown,1
37608,32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,1
37609,48,blue-collar,divorced,secondary,no,2071,no,no,cellular,14,may,127,1,-1,0,unknown,1
37610,39,blue-collar,single,secondary,no,523,yes,no,cellular,14,may,306,1,-1,0,unknown,1
37611,52,management,married,secondary,no,2216,yes,yes,cellular,14,may,161,1,332,8,failure,1
37612,49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown,2
37613,32,admin.,single,secondary,no,-133,yes,no,cellular,14,may,119,1,352,2,failure,1
37614,34,blue-collar,married,primary,no,-204,yes,no,cellular,14,may,61,6,-1,0,unknown,1
37615,32,services,single,unknown,no,6145,yes,no,cellular,14,may,362,1,287,13,failure,1
37616,33,management,married,tertiary,no,0,yes,yes,cellular,14,may,83,2,-1,0,unknown,1
37617,35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,may,151,2,353,2,failure,1
37618,39,blue-collar,married,secondary,no,49,yes,no,cellular,14,may,566,1,370,2,failure,1
37619,33,blue-collar,married,secondary,no,1233,yes,no,cellular,14,may,141,1,-1,0,unknown,1
37620,31,admin.,single,secondary,no,1270,yes,no,cellular,14,may,291,1,364,1,other,1
37621,28,admin.,married,secondary,no,84,yes,yes,cellular,14,may,287,1,-1,0,unknown,1
37622,29,admin.,single,secondary,no,25,yes,no,cellular,14,may,244,1,343,2,failure,1
37623,26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,2
37624,38,services,married,secondary,no,934,yes,no,cellular,14,may,715,1,-1,0,unknown,2
37625,38,blue-collar,divorced,secondary,no,2048,no,yes,cellular,14,may,123,1,-1,0,unknown,1
37626,31,blue-collar,married,secondary,no,125,yes,no,cellular,14,may,201,1,350,2,failure,1
37627,31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,414,1,175,1,failure,1
37628,28,student,single,tertiary,no,170,no,no,telephone,14,may,16,5,-1,0,unknown,1
37629,37,management,single,tertiary,no,833,yes,no,cellular,14,may,212,1,-1,0,unknown,1
37630,31,blue-collar,married,primary,no,554,yes,no,cellular,14,may,317,1,352,5,failure,1
37631,44,blue-collar,married,secondary,no,500,yes,no,cellular,14,may,86,2,304,2,failure,1
37632,32,blue-collar,married,secondary,no,22,yes,no,cellular,14,may,145,1,-1,0,unknown,1
37633,32,blue-collar,married,secondary,no,1914,yes,no,cellular,14,may,532,1,358,1,failure,1
37634,52,admin.,divorced,secondary,no,1135,yes,no,cellular,14,may,248,1,-1,0,unknown,1
37635,47,admin.,divorced,secondary,no,980,yes,no,cellular,14,may,158,1,-1,0,unknown,1
37636,46,technician,married,tertiary,no,217,yes,no,cellular,14,may,141,1,346,2,other,1
37637,41,blue-collar,married,secondary,no,14,yes,no,cellular,14,may,161,3,-1,0,unknown,1
37638,30,student,single,tertiary,no,31,yes,no,cellular,14,may,23,1,-1,0,unknown,1
37639,40,services,married,secondary,no,438,yes,no,telephone,14,may,276,1,-1,0,unknown,1
37640,46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201,1,345,1,other,1
37641,44,management,married,unknown,no,415,yes,no,telephone,14,may,7,7,-1,0,unknown,1
37642,36,management,married,tertiary,no,242,yes,no,cellular,14,may,20,1,-1,0,unknown,1
37643,38,admin.,married,secondary,no,66,yes,no,cellular,14,may,51,1,365,7,failure,1
37644,35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,1
37645,36,management,married,tertiary,no,532,yes,no,cellular,14,may,603,1,-1,0,unknown,1
37646,28,services,married,primary,no,3,yes,no,cellular,14,may,9,1,-1,0,unknown,1
37647,38,technician,single,tertiary,no,744,yes,no,cellular,14,may,283,1,288,12,other,1
37648,36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,1
37649,36,admin.,divorced,secondary,no,869,yes,no,cellular,14,may,102,1,350,1,failure,1
37650,49,blue-collar,married,tertiary,no,1769,yes,no,cellular,14,may,283,2,-1,0,unknown,1
37651,54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,unknown,1
37652,44,admin.,divorced,secondary,no,2999,yes,no,cellular,14,may,717,1,-1,0,unknown,2
37653,28,blue-collar,single,secondary,no,61,yes,no,cellular,14,may,428,3,-1,0,unknown,1
37654,38,services,divorced,secondary,no,6182,yes,no,cellular,14,may,484,3,177,1,other,1
37655,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,338,1,175,2,other,1
37656,43,blue-collar,divorced,secondary,no,688,yes,no,cellular,14,may,149,3,-1,0,unknown,1
37657,43,blue-collar,married,secondary,no,117,yes,no,cellular,14,may,73,1,370,1,failure,1
37658,47,technician,married,secondary,no,417,yes,no,cellular,14,may,94,1,-1,0,unknown,1
37659,43,blue-collar,single,secondary,no,592,yes,no,cellular,14,may,260,1,-1,0,unknown,1
37660,38,management,single,tertiary,no,-119,yes,no,cellular,14,may,185,1,-1,0,unknown,1
37661,23,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,223,1,-1,0,unknown,1
37662,36,management,single,tertiary,no,85,no,no,cellular,14,may,76,1,-1,0,unknown,1
37663,56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,1
37664,49,management,married,tertiary,no,85,yes,no,cellular,14,may,590,5,359,1,other,2
37665,40,retired,divorced,primary,no,919,yes,no,cellular,14,may,103,2,-1,0,unknown,1
37666,26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451,1,339,3,failure,1
37667,29,technician,single,secondary,no,500,yes,no,cellular,14,may,273,3,-1,0,unknown,1
37668,31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745,1,174,3,failure,2
37669,55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,2
37670,39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,1,other,1
37671,48,blue-collar,married,secondary,no,503,yes,no,cellular,14,may,105,1,-1,0,unknown,1
37672,34,blue-collar,married,secondary,no,2436,yes,no,cellular,14,may,8,7,-1,0,unknown,1
37673,44,admin.,single,secondary,no,275,yes,no,cellular,14,may,7,5,367,4,failure,1
37674,32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,2
37675,49,blue-collar,single,primary,no,87,yes,no,telephone,14,may,162,2,-1,0,unknown,1
37676,37,technician,married,secondary,no,720,yes,no,cellular,14,may,365,6,36,3,failure,1
37677,37,admin.,divorced,secondary,no,0,yes,yes,cellular,14,may,17,7,-1,0,unknown,1
37678,40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255,2,345,1,failure,1
37679,40,technician,married,tertiary,no,253,yes,no,cellular,14,may,377,4,280,2,other,1
37680,43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,1
37681,37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,1
37682,35,services,married,secondary,no,341,yes,no,cellular,14,may,345,1,-1,0,unknown,2
37683,48,blue-collar,divorced,primary,no,194,yes,no,cellular,14,may,263,1,-1,0,unknown,1
37684,35,admin.,married,secondary,no,3863,yes,no,cellular,14,may,125,1,175,1,failure,1
37685,50,blue-collar,divorced,primary,no,1629,yes,no,cellular,14,may,67,1,-1,0,unknown,1
37686,31,services,married,secondary,no,640,yes,no,cellular,14,may,411,2,-1,0,unknown,1
37687,35,management,single,tertiary,no,-146,yes,no,cellular,14,may,279,1,266,1,failure,1
37688,35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,2
37689,33,blue-collar,married,secondary,no,705,yes,no,cellular,14,may,112,2,-1,0,unknown,1
37690,35,services,single,secondary,no,35,yes,no,cellular,14,may,152,1,-1,0,unknown,1
37691,31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,1,177,1,success,2
37692,28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10,9,344,1,failure,1
37693,39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,-1,0,unknown,2
37694,39,management,single,tertiary,no,3202,yes,no,cellular,14,may,14,8,-1,0,unknown,1
37695,48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243,1,-1,0,unknown,1
37696,29,admin.,married,secondary,no,6429,yes,yes,cellular,14,may,535,1,352,2,failure,1
37697,49,entrepreneur,divorced,secondary,no,816,yes,no,cellular,14,may,12,7,-1,0,unknown,1
37698,29,blue-collar,single,unknown,no,913,yes,no,telephone,14,may,188,1,352,2,failure,1
37699,38,technician,single,secondary,no,1211,yes,no,cellular,14,may,498,1,358,1,success,1
37700,53,services,divorced,primary,no,146,yes,no,cellular,14,may,149,1,370,1,failure,1
37701,28,services,married,secondary,no,0,yes,no,telephone,14,may,62,7,-1,0,unknown,1
37702,50,blue-collar,married,secondary,no,-581,yes,no,cellular,14,may,877,2,345,5,failure,1
37703,40,admin.,single,primary,no,846,yes,no,cellular,14,may,204,1,-1,0,unknown,1
37704,48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210,2,352,1,failure,1
37705,54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure,1
37706,34,management,married,tertiary,no,902,yes,no,cellular,14,may,159,1,367,2,other,1
37707,28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,1,-1,0,unknown,2
37708,59,management,married,tertiary,no,2260,yes,no,cellular,14,may,303,1,-1,0,unknown,1
37709,31,blue-collar,single,secondary,no,183,yes,no,cellular,14,may,258,1,300,1,success,1
37710,55,management,married,primary,no,366,yes,no,cellular,14,may,161,1,364,1,failure,1
37711,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,unknown,2
37712,39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633,1,358,1,other,2
37713,29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,1
37714,46,management,divorced,tertiary,no,233,yes,yes,cellular,14,may,57,4,-1,0,unknown,1
37715,48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,2
37716,39,technician,single,secondary,no,-237,yes,no,cellular,14,may,64,2,-1,0,unknown,1
37717,42,blue-collar,single,primary,no,22,yes,no,cellular,14,may,116,4,365,1,failure,1
37718,35,blue-collar,married,primary,no,113,yes,no,cellular,14,may,318,3,-1,0,unknown,1
37719,30,technician,married,secondary,no,0,yes,no,cellular,14,may,47,3,-1,0,unknown,1
37720,23,admin.,single,secondary,no,21,yes,yes,cellular,14,may,183,3,-1,0,unknown,1
37721,37,blue-collar,married,unknown,no,969,yes,no,cellular,14,may,343,2,-1,0,unknown,1
37722,25,student,single,secondary,no,963,yes,no,telephone,14,may,230,4,301,1,failure,1
37723,28,admin.,single,secondary,no,3,no,no,cellular,14,may,138,2,-1,0,unknown,1
37724,42,blue-collar,married,primary,no,142,yes,no,cellular,14,may,11,5,-1,0,unknown,1
37725,28,blue-collar,married,primary,no,206,yes,no,cellular,14,may,155,2,-1,0,unknown,1
37726,55,retired,married,secondary,no,785,yes,no,cellular,14,may,47,1,370,2,failure,1
37727,42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201,2,365,2,failure,1
37728,33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,failure,1
37729,39,management,married,tertiary,no,1090,yes,no,cellular,14,may,11,5,-1,0,unknown,1
37730,45,blue-collar,married,primary,no,345,yes,no,telephone,14,may,289,3,-1,0,unknown,1
37731,43,technician,married,secondary,no,38,yes,no,cellular,14,may,273,1,-1,0,unknown,1
37732,30,admin.,single,secondary,no,43,yes,no,cellular,14,may,91,1,370,2,failure,1
37733,40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,23,1,332,1,failure,1
37734,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,1
37735,43,management,married,tertiary,no,-271,yes,yes,telephone,14,may,121,1,-1,0,unknown,1
37736,40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,2
37737,50,management,married,secondary,no,125,yes,yes,cellular,14,may,8,5,-1,0,unknown,1
37738,30,blue-collar,married,secondary,no,15,yes,yes,cellular,14,may,524,1,370,2,failure,1
37739,37,blue-collar,married,primary,no,397,yes,no,telephone,14,may,13,5,-1,0,unknown,1
37740,48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other,1
37741,46,blue-collar,married,secondary,no,431,yes,no,cellular,14,may,157,4,367,1,failure,1
37742,60,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,112,1,370,1,failure,1
37743,34,blue-collar,married,secondary,no,175,yes,no,cellular,14,may,50,2,364,2,failure,1
37744,43,entrepreneur,married,primary,no,2315,yes,yes,cellular,14,may,42,1,-1,0,unknown,1
37745,41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,35,1,356,10,other,1
37746,33,blue-collar,single,secondary,no,142,yes,no,cellular,14,may,123,1,360,3,other,1
37747,43,technician,single,secondary,no,214,yes,no,cellular,14,may,335,1,-1,0,unknown,1
37748,32,admin.,married,secondary,no,684,yes,no,cellular,14,may,607,3,-1,0,unknown,2
37749,30,blue-collar,married,secondary,no,-97,yes,yes,cellular,14,may,255,1,356,1,other,1
37750,34,blue-collar,single,secondary,no,1351,yes,no,cellular,14,may,334,2,-1,0,unknown,1
37751,55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,1
37752,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,2
37753,35,management,married,tertiary,no,1212,yes,no,cellular,14,may,235,1,352,1,other,1
37754,40,blue-collar,married,primary,no,637,yes,no,cellular,14,may,200,1,-1,0,unknown,1
37755,31,blue-collar,married,secondary,no,625,yes,no,cellular,14,may,137,3,-1,0,unknown,1
37756,37,technician,divorced,secondary,no,5957,yes,no,cellular,14,may,64,3,177,2,failure,1
37757,41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,2
37758,28,management,single,tertiary,no,1027,yes,no,cellular,14,may,433,1,-1,0,unknown,1
37759,31,management,married,tertiary,no,0,yes,no,cellular,14,may,215,1,-1,0,unknown,1
37760,31,technician,single,secondary,no,7567,no,no,cellular,14,may,287,1,276,2,failure,1
37761,51,blue-collar,single,secondary,no,708,yes,no,telephone,14,may,391,1,364,1,failure,1
37762,46,housemaid,single,secondary,no,198,yes,no,cellular,14,may,93,1,350,1,other,1
37763,57,services,married,secondary,no,0,yes,no,cellular,14,may,16,9,282,3,other,1
37764,28,student,married,secondary,no,704,yes,yes,cellular,14,may,171,3,-1,0,unknown,1
37765,26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221,2,364,1,failure,1
37766,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,1
37767,36,management,married,secondary,no,1825,yes,no,cellular,14,may,24,1,346,1,failure,1
37768,28,admin.,married,secondary,no,22,yes,yes,cellular,14,may,523,2,-1,0,unknown,1
37769,32,blue-collar,married,secondary,no,-103,yes,no,cellular,14,may,298,1,-1,0,unknown,1
37770,38,services,single,primary,no,393,yes,no,cellular,14,may,200,1,-1,0,unknown,1
37771,30,blue-collar,married,primary,no,99,yes,no,telephone,14,may,93,1,-1,0,unknown,1
